1;EXPORT 24JAN24;;MISSING MIGRANTS  - Tracking Deaths Along Migratory Routes;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;;;IOM - International Organization for Migration;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;;;www.missingmigrants.iom.int;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;;;Missing Migrants Project is a joint initiative of IOM's Global Migration Data Analysis Centre (GMDAC) and Media and Communications Division (MCD). ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;UNITED case ID nr.;Incident ID;Main ID;Web ID    (old);Region of Incident;Website Date;Number Dead;Minimum Estimated Number of Missing;Total Dead and Missing;Number of Survivors;Number of Females;Number of Males;Number of Children;Region of Origin;Country of Origin;Cause of Death;Article title;Location of Death;Information Source;LAT;LONG;URL;Migration Route;Source Quality;Incident Type;UNSD Geographical Grouping;Reported Date;Reported Year;Reported Month;IOM Coordinates Getallen omdraaien, onderste eerst in FM  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133;;2019.MMP01450;2019.MMP01450;;Northern Africa;10/10/19;6;;6;;2;2;1;Sub-Saharan Africa (P);Unknown;Mixed or unknown;;Qatrun, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  32.42189;LONG  75.99627;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2019;October;32.42189, 75.99627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1756;;2019.MMP01443;2019.MMP01443;;Europe;09/10/19;3;;3;12;;1;;Western Asia;Georgia;Vehicle accident / death linked to hazardous transport;Vehicle crammed with migrants crashes near Thessaloniki, 3 dead;Road near Areti, 40km northeast of Thessaloniki, Greece;IOM Greece, Ekathimerini;LAT  40.740769379;LONG  23.256371965;http://bit.ly/2VsDDpg;;4;Incident;Southern Europe;;2019;October;40.740769379, 23.256371965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2404;;2019.MMP01439;2019.MMP01439;;Western Africa;09/10/19;2;;2;;;2;;Sub-Saharan Africa (P);Unknown;Mixed or unknown;;Arelate, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  18.737873;LONG  7.389078;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Western Africa;;2019;October;18.737873, 7.389078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4220;;2019.MMP01442;2019.MMP01442;;Europe;09/10/19;1;;1;;;1;;Western / Southern Asia (P);Unknown;Mixed or unknown;AYS Daily Digest 9/10/19: Violent refugee deaths on the rise in Bosnia;Body found inside abandoned camp trailer in Osmanagi?i, municipality of Cazin, Una-Sana canton, Bosnia and Herzegovina;Are You Syrious?, Dnevni avaz, Pogled, Ministry of Internal Affairs of Una-Sana Canton ;LAT  44.983290637;LONG  15.945828465;http://bit.ly/2BzntkL;Western Balkans;4;Incident;Southern Europe;;2019;October;44.983290637, 15.945828465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4221;;2019.MMP01449;2019.MMP01449;;Northern Africa;09/10/19;1;;1;;;1;;Sub-Saharan Africa (P);Unknown;Mixed or unknown;;Bani Walid, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  31.76402;LONG  14.03511;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2019;October;31.76402, 14.03511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4222;;2019.MMP01445;2019.MMP01445;;Northern Africa;09/10/19;1;;1;;;1;1;Northern Africa;Morocco;Vehicle accident / death linked to hazardous transport;;Road near Béni Ensar, Nador, Morocco, near border with Melilla;Association Marocaine des Droits Humains - Section Nador;LAT  35.262748227;LONG  -2.937650888;http://bit.ly/2OLElNe;;4;Incident;Northern Africa;;2019;October;35.262748227, -2.937650888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4223;;2019.MMP01441;2019.MMP01441;;Western Africa;09/10/19;1;;1;;1;;;Sub-Saharan Africa (P);Unknown;Violence;;Janet, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  23.804994;LONG  13.510365;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Western Africa;;2019;October;23.804994, 13.510365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4224;;2019.MMP01446;2019.MMP01446;;Western Africa;09/10/19;1;;1;;;1;;Sub-Saharan Africa (P);Unknown;Mixed or unknown;;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  16.97314;LONG  7.98974;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Western Africa;;2019;October;16.97314, 7.98974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1757;;2019.MMP01426;2019.MMP01426;;Western Africa;08/10/19;3;;3;;1;1;;Sub-Saharan Africa (P);Unknown;Mixed or unknown;;Janet, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  23.804994;LONG  13.510365;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Western Africa;;2019;October;23.804994, 13.510365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1758;;2019.MMP01436;2019.MMP01436;;Western Africa;08/10/19;3;;3;;;3;;Sub-Saharan Africa (P);Unknown;Violence;;Arelate, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  18.737873;LONG  7.389078;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Western Africa;;2019;October;18.737873, 7.389078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4225;;2019.MMP01437;2019.MMP01437;;Western Africa;08/10/19;1;;1;;;1;;Sub-Saharan Africa (P);Unknown;Mixed or unknown;;Janet, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  23.804994;LONG  13.510365;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Western Africa;;2019;October;23.804994, 13.510365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;;2019.MMP01432;2019.MMP01432;;Mediterranean;07/10/19;25;3;28;22;14;;5;Western Africa (P);Mixed;Drowning;;Off the coast of Lampedusa, Italy - boat departed from Tunisia;IOM Italy;LAT  35.210549549;LONG  12.180541076;http://bit.ly/30SkUof;Central Mediterranean;4;Incident;Uncategorized;;2019;October;35.210549549, 12.180541076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1476;;2019.MMP01434;2019.MMP01434;;Mediterranean;07/10/19;;4;4;89;;4;;Unknown;Unknown;Drowning;;Off the coast of Zarzis, Tunisia - boat departed from Zuwara, Libya;IOM Tunisia;LAT  33.51293398;LONG  11.19496083;;Central Mediterranean;4;Incident;Uncategorized;;2019;October;33.51293398, 11.19496083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1759;;2019.MMP01423;2019.MMP01423;;Western Africa;07/10/19;3;;3;;1;1;;Sub-Saharan Africa (P);Unknown;Mixed or unknown;;Unspecified location, in the desert before Libyan border, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  23.029329;LONG  12.77662;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Western Africa;;2019;October;23.029329, 12.77662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4226;;2019.MMP01435;2019.MMP01435;;Western Asia;07/10/19;1;;1;;;1;;Southern Asia;Afghanistan;Drowning;Edirne'de s?n?rda ceset bulundu;Evros/Meriç river, ?psala district, Edirne, Türkiye;Haberler, Memleket;LAT 40.944142373;LONG 26.360905698;http://bit.ly/37QevhA;Türkiye-Europe land route;3;Incident;Western Asia;;2019;October;40.944142373, 26.360905698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2405;;2019.MMP01425;2019.MMP01425;;Northern Africa;06/10/19;2;;2;;1;1;1;Sub-Saharan Africa (P);Unknown;Mixed or unknown;;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  25.552493;LONG  13.699472;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2019;October;25.552493, 13.699472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2406;;2019.MMP01424;2019.MMP01424;;Northern Africa;06/10/19;2;;2;;;2;;Sub-Saharan Africa (P);Unknown;Violence;;Tripoli, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  32.89534;LONG  13.18105;http://www.mixedmigration.org/4mi/;;2;Incident;Northern Africa;;2019;October;32.89534, 13.18105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4227;;2019.MMP01419;2019.MMP01419;;Western Africa;06/10/19;1;;1;;;1;;Sub-Saharan Africa (P);Unknown;Mixed or unknown;;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  16.97314;LONG  7.98974;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Western Africa;;2019;October;16.97314, 7.98974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2407;;2019.MMP01421;2019.MMP01421;;Northern Africa;05/10/19;2;;2;;1;1;1;Sub-Saharan Africa (P);Unknown;Mixed or unknown;;Tamanrasset, Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  22.78796;LONG  5.52718;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2019;October;22.78796, 5.52718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4228;;2019.MMP01407;2019.MMP01407;;Europe;05/10/19;1;;1;10;;1;;Western / Southern Asia (P);Unknown;Violence;AYS Daily Digest 9/10/19: Violent refugee deaths on the rise in Bosnia;Vranjska, municipality of Bile?a, Republika Srpska, Bosnia and Herzegovina - near border with Montenegro;Are You Syrious?, klix.ba, Novilist, Ministry of Internal Affairs of Una-Sana Canton ;LAT  42.870541416;LONG  18.442932531;http://bit.ly/2BzntkL;Western Balkans;4;Incident;Southern Europe;;2019;October;42.870541416, 18.442932531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4229;;2019.MMP01422;2019.MMP01422;;Northern Africa;05/10/19;1;;1;;;1;;Northern Africa (P);Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  24.557257;LONG  21.038339;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2019;October;24.557257, 21.038339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4230;;2019.MMP01413;2019.MMP01413;;Western Africa;05/10/19;1;;1;;1;;;Sub-Saharan Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  7.985996;LONG  16.975448;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Western Africa;;2019;October;7.985996, 16.975448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1477;;2019.MMP01893;2019.MMP01893;;Western Africa;04/10/19;4;;4;;;;;Sub-Saharan Africa (P);Unknown;Vehicle accident / death linked to hazardous transport;;60 km outside of Arlitz, Niger on the way to Agadez, Niger;Alarm Phone Sahara, Aïr-Info Agadez Facebook page;LAT  17.985986;LONG  7.66251;https://archive.ph/a98f7;Sahara Desert crossing;4;Incident;Western Africa;;2019;October;17.985986, 7.66251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4231;;2019.MMP01404;2019.MMP01404;;Mediterranean;04/10/19;1;;1;65;;1;1;Sub-Saharan Africa (P);Unknown;Mixed or unknown;Muere niño de 6 años en su traslado a Almería tras el rescate de una patera;During medical evacuation to Almería, Spain - after being rescued from a boat in the Alboran Sea, 44 miles south-east of Motril, Granada;Caminando Fronteras, EFE, AFP;LAT  36.778630672;LONG  -2.499724435;http://bit.ly/2LRkv18;Western Mediterranean;4;Incident;Uncategorized;;2019;October;36.778630672, -2.499724435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4232;;2019.MMP01400;2019.MMP01400;;Northern Africa;03/10/19;1;;1;;1;;;Sub-Saharan Africa (P);Unknown;Mixed or unknown;;Body recovered near Bouyafar, Morocco;Association Marocaine des Droits Humains - Section Nador;LAT  35.2295222;LONG  -3.1277854;http://bit.ly/2OyEMu4;;4;Incident;Northern Africa;;2019;October;35.2295222, -3.1277854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4233;;2019.MMP01360;2019.MMP01360;;Western Africa;03/10/19;1;;1;;;1;;Western Africa;Senegal;Mixed or unknown;Un jeune Sénégalais retrouvé mort en Mauritanie, ses proches introuvables;Zouerate, Tiris Zemmour region, Mauritania;Criden, Rewmi;LAT  22.7725523;LONG  -12.50446488;http://bit.ly/33gwxqC;Sahara Desert crossing;3;Incident;Western Africa;;2019;October;22.7725523, -12.50446488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;;2019.MMP01386;2019.MMP01386;;Northern Africa;02/10/19;24;;24;2;3;;1;Western Africa;Niger;Harsh environmental conditions / lack of adequate shelter, food, water;?????? ??? 13 ??? ???????? ?????? ?????? ?? 8 ???????;Sahara desert near the Niger-Algeria border, in Nguezzam, Algeria;IOM Niger, El Massa, Xinhua;LAT  19.549663888;LONG  5.687579761;http://bit.ly/327hejS;Sahara Desert crossing;4;Incident;Northern Africa;;2019;October;19.549663888, 5.687579761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4234;;2019.MMP01395;2019.MMP01395;;Northern Africa;02/10/19;1;;1;;;1;;Sub-Saharan Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  26.770273;LONG  17.242563;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2019;October;26.770273, 17.242563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2408;;2019.MMP01385;2019.MMP01385;;Europe;01/10/19;2;;2;;;2;;Southern Asia;Pakistan;Drowning;Migranti upali u vodu i nakon toga su nestali: U toku je potraga na Sotskom jezeru;Lake Sot, near Šid, Voivodina, Serbia - near border with Croatia;IOM Serbia, Telegraf;LAT  45.158752306;LONG  19.339737369;http://bit.ly/2mYdFNG;Western Balkans;4;Incident;Southern Europe;;2019;October;45.158752306, 19.339737369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4235;;2019.MMP01355;2019.MMP01355;;Western Africa;01/10/19;1;0;1;0;;;;Western Africa;Niger;Sickness / lack of access to adequate healthcare;;Dirkou, Niger;IOM NIGER;LAT  19.0048181;LONG  13.0817903;;Sahara Desert crossing;4;Incident;Western Africa;;2019;October;19.0048181, 13.0817903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4236;;2019.MMP01381;2019.MMP01381;;Europe;30/09/19;1;;1;;;1;;Western / Southern Asia (P);Unknown;Drowning;AYS Daily Digest 9/10/19: Violent refugee deaths on the rise in Bosnia;Korana river, near Crnaja, municipality of Cazin, Una-Sana canton, Bosnia and Herzegovina;Are You Syrious?, klix.ba, Ministry of Internal Affairs of Una-Sana Canton ;LAT  45.04865428;LONG  15.75344281;http://bit.ly/2BzntkL;Western Balkans;4;Incident;Southern Europe;;2019;September;45.04865428, 15.75344281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4237;;2019.MMP01380;2019.MMP01380;;Europe;30/09/19;1;;1;1;;1;1;Southern Asia;Afghanistan;Vehicle accident / death linked to hazardous transport;???????????: ?????? 16?????? ?????????? ??? ???? ??????? ?? ???????;Body found inside truck parked in Nea Selefkia, Igumenitsa, Greece - truck was going to board ferry bound for Italy;Eidiseis.gr, 902.gr;LAT  39.5245731;LONG  20.257347;http://bit.ly/350nTxb;;3;Incident;Southern Europe;;2019;September;39.5245731, 20.257347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4238;;2019.MMP01379;2019.MMP01379;;Northern Africa;30/09/19;1;;1;;;1;;Western Africa;Guinea;Vehicle accident / death linked to hazardous transport;CASABLANCA: UN GUINÉEN RETROUVÉ MORT DANS LE TRAIN D'ATTERRISSAGE D'UN AVION DE LA RAM;Mohammed V Airport in Casablanca, Morocco - inside the landing gear of a Royal Air Morocco aircraft coming from Conakry, Guinea;Le 360, 20minutes;LAT  33.3699704;LONG  -7.5857231;http://bit.ly/2nNGkp2;;3;Incident;Northern Africa;;2019;September;33.3699704, -7.5857231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;;2019.MMP01376;2019.MMP01376;;Mediterranean;28/09/19;12;41;53;3;1;6;;Northern Africa;Morocco;Drowning;Siete muertos y decenas de desaparecidos en el naufragio de una patera próximo a las costas de Casablanca;Off the coast of Plage Zenata, Ain Harrouda, Mohammédia, Morocco (Atlantic Ocean route);Caminando Fronteras, APDHA, Association Marocaine des Droits Humains - Section Nador;LAT  33.650995542;LONG  -7.494747852;http://bit.ly/2n7pdy1;Western Mediterranean;4;Incident;Uncategorized;;2019;September;33.650995542, -7.494747852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4239;;2019.MMP01375;2019.MMP01375;;Mediterranean;28/09/19;1;;1;20;;1;1;Northern Africa;Algeria;Drowning;Haraga : Le corps d’un enfant de 10 ans repêché à Oran;Off the coast of Krichtel, wilaya of Oran, Algeria;ObservAlgérie, ALG24;LAT  35.98043675;LONG  -0.492110075;http://bit.ly/2oxNHRq;Western Mediterranean;3;Incident;Uncategorized;;2019;September;35.98043675, -0.492110075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1016;;2019.MMP01370;2019.MMP01370;;Mediterranean;27/09/19;7;;7;12;2;;5;Western / Southern Asia (P);Unknown;Drowning;;Off the coast of Oinousses, Greece;IOM Greece;LAT  38.519212405;LONG  26.320742344;;Eastern Mediterranean;4;Incident;Uncategorized;;2019;September;38.519212405, 26.320742344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4240;;2019.MMP01371;2019.MMP01371;;Mediterranean;27/09/19;1;;1;5;;;;Northern Africa;Algeria;Drowning;Émigration clandestine : un cadavre repêché, cinq harragas sauvés et 116 interceptés;37 nautical miles north of Ténès, wilaya of Chlef, Algeria;TSA Algérie;LAT  36.574984369;LONG  1.298778126;http://bit.ly/2oCdyI3;Western Mediterranean;1;Incident;Uncategorized;;2019;September;36.574984369, 1.298778126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1017;;2019.MMP01365;2019.MMP01365;;Mediterranean;26/09/19;;7;7;3;;7;;Northern Africa;Algeria;Drowning;Rescatan a tres inmigrantes y otros siete desaparecen tras volcar una patera en Alicante;20 miles off the coast of Alicante, Spain - boat departed from Algeria;Diario Información;LAT  38.245239671;LONG  -0.299798049;http://bit.ly/2m2KvMZ;Western Mediterranean;3;Incident;Uncategorized;;2019;September;38.245239671, -0.299798049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2409;;2019.MMP01361;2019.MMP01361;;Mediterranean;25/09/19;1;1;2;6;;;;Unknown;Unknown;Drowning;Le corps d’un harraga repêché et un autre porté disparu au large de Tipaza;22 nautical miles north of Damous, wilaya of Tipaza, Algeria;TSA Algérie, Xinhua;LAT  36.735605101;LONG  1.667305168;http://bit.ly/2mUNHtS;Western Mediterranean;3;Incident;Uncategorized;;2019;September;36.735605101, 1.667305168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2410;;2019.MMP01362;2019.MMP01362;;Northern Africa;25/09/19;2;;2;;1;1;2;Eastern Africa (P);Unknown;Mixed or unknown;;Kufra, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  23.848018;LONG  21.993292;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2019;September;23.848018, 21.993292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4241;;2019.MMP01363;2019.MMP01363;;Mediterranean;25/09/19;1;;1;;;1;;Northern Africa;Tunisia;Drowning;;Body washed ashore near Tripoli, Libya;IOM Libya, UNHCR;LAT  32.910341135;LONG  13.241253602;https://twitter.com/Lyobserver/status/1176801039774887936;Central Mediterranean;4;Incident;Uncategorized;;2019;September;32.910341135, 13.241253602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4242;;2019.MMP01357;2019.MMP01357;;Mediterranean;24/09/19;;1;1;6;;1;1;Northern Africa;Algeria;Drowning;Un juzgado investiga si seis inmigrantes dejaron morir ahogado a un niño cuando volcó la patera;20 miles off the coast of Cartagena, Murcia, Spain - boat departed from Mostaganem, Algeria;La Verdad, El Watan;LAT  37.253252681;LONG  -0.705211109;http://bit.ly/2OqaE3W;Western Mediterranean;3;Incident;Uncategorized;;2019;September;37.253252681, -0.705211109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4243;;2019.MMP01354;2019.MMP01354;;Northern Africa;24/09/19;1;;1;;;1;;Sub-Saharan Africa (P);Unknown;Mixed or unknown;;Qatrun, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  24.934383;LONG  14.633161;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2019;September;24.934383, 14.633161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2411;;2019.MMP01346;2019.MMP01346;;Middle Africa;23/09/19;2;;2;;1;1;1;Sub-Saharan Africa (P);Unknown;Mixed or unknown;;Unspecified location in the Central African Republic;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  22.524866;LONG  9.987734;http://www.mixedmigration.org/4mi/;;2;Incident;Middle Africa;;2019;September;22.524866, 9.987734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2412;;2019.MMP01350;2019.MMP01350;;Northern Africa;23/09/19;2;;2;;2;;1;Unknown;Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;;Ajdabiya, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  30.75753;LONG  20.2234;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2019;September;30.75753, 20.2234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2413;;2019.MMP01352;2019.MMP01352;;Northern Africa;23/09/19;2;;2;;;2;;Sub-Saharan Africa (P);Unknown;Mixed or unknown;;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  27.02249;LONG  14.44099;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2019;September;27.02249, 14.44099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4244;;2019.MMP01351;2019.MMP01351;;Northern Africa;23/09/19;1;;1;;;1;;Unknown;Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;;Kufra, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  23.848018;LONG  21.993292;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2019;September;23.848018, 21.993292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4245;;2019.MMP01353;2019.MMP01353;;Northern Africa;23/09/19;1;;1;;;1;;Sub-Saharan Africa (P);Unknown;Vehicle accident / death linked to hazardous transport;;Unspecified location in the Sahara Desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  25.29115;LONG  13.766789;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2019;September;25.29115, 13.766789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4246;;2019.MMP01341;2019.MMP01341;;Western Africa;23/09/19;1;;1;;;1;;Sub-Saharan Africa (P);Unknown;Violence;;Kano, Nigeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  8.590509;LONG  11.999398;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Western Africa;;2019;September;8.590509, 11.999398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4247;;2019.MMP01335;2019.MMP01335;;Western Africa;22/09/19;1;;1;;;1;;Sub-Saharan Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);LAT  7.985996;LONG  16.975448;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Western Africa;;2019;September;7.985996, 16.975448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
